statistics,f_21_001,f_21_0001,f_21_00001,f_21_001_startvalue,f_21_0001_startvalue,f_21_00001_startvalue,f_49_001,f_49_0001,f_49_00001,f_49_001_startvalue,f_49_0001_startvalue,f_49_00001_startvalue,c_21_001,c_21_0001,c_21_00001,c_49_001,c_49_0001,c_49_00001,m_21_001,m_21_0001,m_21_00001,m_49_001,m_49_0001,m_49_00001
i_242_2998_AS_MC_Correct,-0.2623313,-0.2620612,-0.2620612,-0.262926,-0.2618824,-0.2617157,-0.2621327,-0.2616707,-0.2615755,-0.2616951,-0.2616684,-0.2615378,-0.266467084,-0.262149383,-0.261742417,-0.266486265,-0.261986587,-0.261507596,-0.2663,-0.26219,-0.26174,-0.2663,-0.26197,-0.26151
i_242_3032_AS_MC_Correct,-1.1522769,-1.1514847,-1.1514847,-1.1515548,-1.1505387,-1.150356,-1.1522663,-1.1507416,-1.1505336,-1.1506233,-1.1505775,-1.1504558,-1.155184071,-1.150859332,-1.150451632,-1.155329642,-1.150817793,-1.150338046,-1.155,-1.1509,-1.1505,-1.1551,-1.1508,-1.1503
i_242_2562_AS_Assertion_1,0.094361,0.0941831,0.0941831,0.0927046,0.0937349,0.0939295,0.0945205,0.0942378,0.0941732,0.0939937,0.0940096,0.0941377,0.08926431,0.093574864,0.093980967,0.089188427,0.093674794,0.094152533,0.089429,0.093538,0.093982,0.089372,0.09369,0.094152
i_242_2931_AS_SaltWater,0.4067812,0.4066022,0.4066022,0.4048593,0.4058962,0.4060795,0.4069198,0.4063418,0.4062985,0.4061297,0.4061599,0.4062671,0.401362649,0.40567088,0.406076974,0.401262314,0.405745151,0.406223002,0.40153,0.40563,0.40608,0.40145,0.40576,0.40622
i_242_2957_AS_Claim,1.0534628,1.0527914,1.0527914,1.0503224,1.0513523,1.0515415,1.0537144,1.0522168,1.0520297,1.0518511,1.0518583,1.0519643,1.046915533,1.051208729,1.051613308,1.046850245,1.051310231,1.051786026,1.0471,1.0512,1.0516,1.047,1.0513,1.0518
i_242_2991_AS_MostLikelyToSurvive,0.8036248,0.803058,0.803058,0.8010713,0.8021003,0.8022837,0.803798,0.8028285,0.8026932,0.8024965,0.8025194,0.8026397,0.797663786,0.801956681,0.802361068,0.797571349,0.802038576,0.802514788,0.79783,0.80192,0.80236,0.79775,0.80205,0.80251
i_242_3043_AS_Explain_Group_Behavior,0.5222559,0.5220749,0.5220749,0.5202127,0.5212492,0.5214355,0.5224082,0.5218001,0.5217128,0.5215419,0.5215706,0.5216881,0.516729545,0.521033632,0.521439373,0.516634546,0.521115546,0.52159328,0.5169,0.521,0.52144,0.51682,0.52113,0.52159
i_242_2908_AS_Key,1.0791335,1.0785548,1.0785548,1.0760889,1.0771366,1.0773178,1.0793523,1.0779234,1.077746,1.0775283,1.0775624,1.0776576,1.072687811,1.076984324,1.077389265,1.072643374,1.077107815,1.077584053,1.0729,1.0769,1.0774,1.0728,1.0771,1.0776
i_242_2910_AS_FlashlightBoxModel,-1.2529186,-1.2521569,-1.2521569,-1.2521572,-1.2511309,-1.2509599,-1.2529197,-1.2513761,-1.2511926,-1.251283,-1.2512534,-1.2511303,-1.255727135,-1.251402941,-1.250995367,-1.255868051,-1.251355879,-1.250876339,-1.2556,-1.2514,-1.251,-1.2557,-1.2513,-1.2509
i_242_2941_AS_More_particles,-0.6904082,-0.6898088,-0.6898088,-0.6900888,-0.6890525,-0.6888712,-0.6903442,-0.6891987,-0.6890587,-0.6891578,-0.6891111,-0.6890017,-0.693607142,-0.689283735,-0.688876236,-0.69372183,-0.689216277,-0.68873694,-0.69345,-0.68932,-0.68887,-0.69354,-0.6892,-0.68874
i_242_3008_AS_Constant_TotalWater,-1.8648006,-1.8639959,-1.8639959,-1.8633206,-1.8622967,-1.8621325,-1.8647755,-1.8625727,-1.8623256,-1.8624018,-1.8623629,-1.8622412,-1.866871481,-1.862545759,-1.862138428,-1.866941616,-1.862426918,-1.861947906,-1.8667,-1.8626,-1.8621,-1.8668,-1.8624,-1.8619
i_242_3054_AS_550,1.4748242,1.4739001,1.4739001,1.4708963,1.4719255,1.4721305,1.4751669,1.4729728,1.4727154,1.4724957,1.4725225,1.4726321,1.467501315,1.471781494,1.472184946,1.46752736,1.471975608,1.472450542,1.4677,1.4717,1.4722,1.4677,1.472,1.4724
i_242_3092_AS_Assertion1,-0.8536384,-0.8530837,-0.8530837,-0.8532601,-0.8522268,-0.8520645,-0.8535559,-0.8522907,-0.852119,-0.8522154,-0.8521719,-0.852048,-0.856828984,-0.852506002,-0.852098661,-0.856889157,-0.852380135,-0.851900636,-0.85667,-0.85254,-0.8521,-0.8567,-0.85237,-0.8519
i_242_3113_AS_Key,1.1078252,1.1072834,1.1072834,1.1049648,1.1060105,1.1061703,1.1080231,1.1068133,1.1066645,1.1064658,1.1064934,1.1066014,1.101508087,1.105806493,1.106211604,1.101457967,1.105921071,1.106397238,1.1017,1.1058,1.1062,1.1016,1.1059,1.1064
i_242_3058_AS_Food_Chain,-1.8760424,-1.8750728,-1.8750728,-1.8744239,-1.8733989,-1.8732261,-1.8761086,-1.8738731,-1.873588,-1.873651,-1.8736017,-1.8734921,-1.877972112,-1.873646082,-1.873238515,-1.878115718,-1.873597103,-1.873117536,-1.8778,-1.8737,-1.8732,-1.8779,-1.8736,-1.8731
i_242_3056_AS_MC,-1.4261975,-1.4254142,-1.4254142,-1.4251613,-1.4241202,-1.4239694,-1.4261901,-1.424417,-1.424166,-1.4242742,-1.4242297,-1.424123,-1.428732148,-1.424406456,-1.423998894,-1.428847308,-1.424331576,-1.423851853,-1.4286,-1.4244,-1.424,-1.4287,-1.4243,-1.4239
i_242_3088_AS_MC,-0.1936938,-0.1935827,-0.1935827,-0.1946423,-0.1936062,-0.1934337,-0.193595,-0.1933473,-0.1933473,-0.193474,-0.1934359,-0.1933018,-0.198117134,-0.19380424,-0.193397819,-0.198178163,-0.193680719,-0.193201959,-0.19795,-0.19384,-0.1934,-0.19799,-0.19367,-0.1932
i_242_3055_AS_Lost_energy,-0.2042569,-0.2040894,-0.2040894,-0.2050657,-0.2040458,-0.20386,-0.2041522,-0.2037116,-0.2036574,-0.2038082,-0.203768,-0.2036821,-0.208583682,-0.204266124,-0.203859238,-0.208653707,-0.204156445,-0.203677679,-0.20842,-0.2043,-0.20386,-0.20847,-0.20414,-0.20368
i_242_3124_AS_Key,-1.3216729,-1.3208923,-1.3208923,-1.3207281,-1.3197115,-1.3195361,-1.3217459,-1.3200463,-1.3198295,-1.3199155,-1.3198673,-1.3197447,-1.324282296,-1.319959012,-1.319551604,-1.324463545,-1.319949547,-1.319469911,-1.3241,-1.32,-1.3196,-1.3243,-1.3199,-1.3195
i_242_3346_AS_TM_Correct,0.6014282,0.601044,0.601044,0.5990751,0.6001058,0.6002902,0.6016181,0.600792,0.6006721,0.6004791,0.6005093,0.6005992,0.595641122,0.599942682,0.600347997,0.595567324,0.600043556,0.600520687,0.59581,0.59991,0.60035,0.59575,0.60006,0.60052
i_233_4011_AS_steps_1and2,-0.9222939,-0.9216161,-0.9216161,-0.9217283,-0.92071,-0.9205358,-0.9223137,-0.9208269,-0.9206506,-0.9207666,-0.9207323,-0.9205837,-0.925308697,-0.920982389,-0.920574667,-0.92546891,-0.920954632,-0.920474533,-0.92515,-0.92102,-0.92057,-0.92528,-0.92094,-0.92048
i_233_4011_AS_steps_2and3,-1.5952335,-1.5942646,-1.5942646,-1.5938064,-1.5927682,-1.5926102,-1.595293,-1.5931457,-1.5928765,-1.5929739,-1.592913,-1.5927991,-1.597425224,-1.593093531,-1.592685312,-1.597590817,-1.593067599,-1.592587047,-1.5973,-1.5931,-1.5927,-1.5974,-1.5931,-1.5926
i_233_4016_AS_Larger_males_preferred,1.7118097,1.71075,1.71075,1.7076564,1.7086933,1.7088807,1.7121168,1.7099024,1.7095802,1.7093518,1.7093871,1.7094955,1.704291288,1.708572585,1.708975864,1.704248179,1.70869935,1.709174365,1.7045,1.7085,1.709,1.7044,1.7087,1.7092
i_233_4016_AS_mating_success,0.8043194,0.8037486,0.8037486,0.8015931,0.8026233,0.8028092,0.8045133,0.8034535,0.8032519,0.8030572,0.8030812,0.8031809,0.798176909,0.802475576,0.802880512,0.798099582,0.802574677,0.803051656,0.79834,0.80244,0.80288,0.79828,0.80259,0.80305
i_233_4034_AS_Sent1,1.159684,1.1590363,1.1590363,1.1566349,1.1576808,1.1578599,1.159886,1.1585047,1.1583142,1.1581141,1.1581293,1.1582295,1.15323434,1.157525965,1.157930368,1.153140887,1.157605893,1.158082244,1.1534,1.1575,1.1579,1.1533,1.1576,1.1581
i_233_4034_AS_Sent2,1.5101868,1.5093741,1.5093741,1.506611,1.5076321,1.5078402,1.5104322,1.5086203,1.5083646,1.5081498,1.5081749,1.5082912,1.503232175,1.507516955,1.507920709,1.50314362,1.507599046,1.508074607,1.5034,1.5075,1.5079,1.5033,1.5076,1.5081
i_233_4037_AS_PathofLigh_MirrortoDriver,-2.8518252,-2.8506568,-2.8506568,-2.849777,-2.8487752,-2.8485915,-2.8517959,-2.8491206,-2.8488251,-2.8488922,-2.8488582,-2.8487219,-2.853405521,-2.849076421,-2.848668675,-2.853469865,-2.848944503,-2.848464899,-2.8533,-2.8491,-2.8487,-2.8533,-2.8489,-2.8485
i_233_4037_AS_PathofLight_PersontoLMirror,-2.743238,-2.7421011,-2.7421011,-2.7412987,-2.7402964,-2.7400989,-2.7432227,-2.7405839,-2.7403008,-2.7404089,-2.7403623,-2.7402348,-2.744922581,-2.74059356,-2.740185818,-2.744987965,-2.740463207,-2.739983605,-2.7448,-2.7406,-2.7402,-2.7448,-2.7404,-2.74
i_233_4047_AS_FirstSelection,1.2282266,1.2275941,1.2275941,1.2251047,1.2261352,1.226318,1.228458,1.2270081,1.22684,1.2266476,1.2266854,1.2267853,1.221650927,1.22594584,1.226350654,1.22156216,1.226026725,1.226503224,1.2218,1.2259,1.2264,1.2217,1.226,1.2265
i_233_4047_AS_SecondSelection,-0.7890988,-0.7884821,-0.7884821,-0.7887109,-0.7876753,-0.787499,-0.7889557,-0.7876318,-0.7874521,-0.78757,-0.7875413,-0.7874186,-0.792291368,-0.787963029,-0.787555076,-0.792322427,-0.78780903,-0.78732892,-0.79213,-0.788,-0.78755,-0.79214,-0.78779,-0.78733
i_233_4051_AS_Step1,0.1162707,0.1161674,0.1161674,0.1149959,0.1160335,0.1162068,0.116403,0.1164302,0.1164302,0.1162831,0.1162994,0.1164252,0.111513639,0.115829644,0.116236211,0.111419332,0.115917115,0.116396106,0.11168,0.11579,0.11624,0.1116,0.11593,0.1164
i_233_4051_AS_step2,-0.2687355,-0.2685639,-0.2685639,-0.2693113,-0.2682907,-0.2681,-0.2686297,-0.2680798,-0.2679984,-0.2681175,-0.2681059,-0.2679861,-0.272832517,-0.268510303,-0.26810311,-0.272935165,-0.268428449,-0.267948761,-0.27267,-0.26855,-0.2681,-0.27275,-0.26841,-0.26795
i_20201_4771_AS_Ball_speed,1.3950763,1.3942042,1.3942042,1.3912904,1.392319,1.392522,1.3952514,1.3931882,1.3929345,1.3927026,1.3927318,1.3928374,1.38790789,1.392185905,1.392589049,1.387732585,1.392182887,1.39265791,1.3881,1.3921,1.3926,1.3879,1.3922,1.3927
i_20201_4771_AS_Racket_speed,1.826725,1.8255805,1.8255805,1.8222028,1.8232312,1.8234402,1.826906,1.8243074,1.823955,1.8237138,1.8237547,1.8238389,1.818853887,1.823122476,1.823524718,1.818683572,1.823120888,1.823594811,1.819,1.8231,1.8235,1.8189,1.8231,1.8236
i_20200_158_AS_Sentence1Correct,1.0734353,1.0728327,1.0728327,1.0702721,1.071294,1.0715,1.0736563,1.07215,1.0719687,1.0717768,1.0717945,1.0719076,1.066832834,1.071129404,1.071534372,1.066767191,1.071239263,1.071716363,1.067,1.0711,1.0715,1.0669,1.0713,1.0717
i_20200_158_AS_Sentence2Correct,0.794017,0.7935787,0.7935787,0.7913677,0.7923984,0.7925848,0.7942042,0.7931181,0.7929946,0.7928042,0.7928134,0.7929395,0.787909471,0.792211669,0.792617175,0.78783865,0.792318535,0.792796268,0.78808,0.79217,0.79262,0.78802,0.79233,0.7928
i_100180_20_AS_graph,-0.6901111,-0.6894594,-0.6894594,-0.6898885,-0.6888701,-0.6886751,-0.6900048,-0.6888316,-0.6886633,-0.6887654,-0.6887533,-0.6886351,-0.69351342,-0.689182636,-0.688774295,-0.693589937,-0.689077689,-0.688597447,-0.69335,-0.68922,-0.68877,-0.6934,-0.68906,-0.6886
i_100180_20_AS_weightetc,-2.0462338,-2.0450933,-2.0450933,-2.0443975,-2.0433834,-2.0432095,-2.0461718,-2.0437844,-2.0434109,-2.0434998,-2.0434722,-2.0433504,-2.048074725,-2.043735809,-2.043326846,-2.048138389,-2.043609471,-2.043128558,-2.0479,-2.0438,-2.0433,-2.048,-2.0436,-2.0431
i_100180_21_AS_CorrectSelectionC,0.0173433,0.0175154,0.0175154,0.0165392,0.0175701,0.01776,0.0173857,0.0177437,0.0177673,0.0176349,0.0176563,0.0177761,0.013031875,0.017349588,0.017756535,0.012848955,0.017348634,0.017827863,0.013197,0.017312,0.017758,0.013033,0.017363,0.017827
i_100180_21_AS_CorrectSelectionD,0.2860121,0.2860358,0.2860358,0.2847753,0.285822,0.2859807,0.2861006,0.2861006,0.2861006,0.2859289,0.2859515,0.2860696,0.281283782,0.285597266,0.286003815,0.281102755,0.285596514,0.286075319,0.28145,0.28556,0.28601,0.28129,0.28561,0.28607
i_10104_41845_AS_PartA_Baltimore,0.163417,0.1633448,0.1633448,0.1617612,0.162793,0.1629793,0.1635874,0.163328,0.1632576,0.1630931,0.1630977,0.1632068,0.158290544,0.16260668,0.163013538,0.158259148,0.162754175,0.163233146,0.15846,0.16257,0.16301,0.15844,0.16277,0.16323
i_10104_41845_AS_PartA_Raleigh,0.6173343,0.61701,0.61701,0.6149316,0.6159793,0.6161559,0.6175631,0.6167104,0.6165648,0.6163694,0.616383,0.6165024,0.611490102,0.615798915,0.616205072,0.611467668,0.615951653,0.616429787,0.61166,0.61576,0.61621,0.61165,0.61597,0.61643
i_242_2871_AS_MS_SlopeofDunes,-0.5263155,-0.5261158,-0.5261158,-0.5268746,-0.5258274,-0.5256532,-0.5262508,-0.5256793,-0.5256071,-0.5257333,-0.5257104,-0.5255896,-0.530384814,-0.526058072,-0.525650432,-0.53048738,-0.52597977,-0.525500212,-0.53022,-0.5261,-0.52565,-0.5303,-0.52596,-0.5255
i_242_2871_AS_MS_Vegetation,-1.6601859,-1.6594714,-1.6594714,-1.6593036,-1.6582625,-1.65811,-1.6601626,-1.6584923,-1.6582578,-1.6583623,-1.6583197,-1.6581851,-1.662882818,-1.658546139,-1.658137584,-1.662968256,-1.658443926,-1.657963428,-1.6627,-1.6586,-1.6581,-1.6628,-1.6584,-1.658
i_242_2950_AS_Table_Everglades,-0.7250372,-0.724433,-0.724433,-0.7248519,-0.7238068,-0.7236323,-0.7249886,-0.7238982,-0.7237501,-0.7238448,-0.7238044,-0.7236767,-0.728424956,-0.724098326,-0.72369041,-0.728538715,-0.724026764,-0.723546623,-0.72826,-0.72414,-0.72369,-0.72835,-0.72401,-0.72355
i_242_2950_AS_Table_LakeOkeechobee,-1.260442,-1.2596049,-1.2596049,-1.259567,-1.2585482,-1.25837,-1.2604129,-1.2588115,-1.2585688,-1.2586674,-1.2586347,-1.2584904,-1.263173795,-1.258841474,-1.258433022,-1.263288137,-1.258767636,-1.258286996,-1.263,-1.2589,-1.2584,-1.2631,-1.2588,-1.2583
i_242_2986_AS_NoWater_NoGrowth,0.6473442,0.6470372,0.6470372,0.6452028,0.6462407,0.6464254,0.6475701,0.6469104,0.6468002,0.6466338,0.6466552,0.6467538,0.641748536,0.646055243,0.646461066,0.641694738,0.646175597,0.646653218,0.64192,0.64602,0.64646,0.64188,0.64619,0.64665
i_242_2986_AS_Water_Growth,-1.6716181,-1.6707771,-1.6707771,-1.6704306,-1.6694135,-1.6692321,-1.6715528,-1.6696551,-1.66939,-1.6694966,-1.6694514,-1.6693506,-1.674019051,-1.669684972,-1.669276559,-1.674059497,-1.669535312,-1.669054794,-1.6739,-1.6697,-1.6693,-1.6739,-1.6695,-1.6691
i_242_3003_AS_sense_of_smell,0.4681202,0.4679093,0.4679093,0.4660037,0.4670351,0.4672244,0.4682814,0.4676087,0.4674997,0.4673254,0.4673508,0.4674563,0.462537568,0.466846748,0.467252943,0.462451891,0.466937309,0.467415442,0.4627,0.46681,0.46725,0.46264,0.46695,0.46741
i_242_3003_AS_tongue,1.6059371,1.6050513,1.6050513,1.6019018,1.6029241,1.6031386,1.6061512,1.6039809,1.6036916,1.6034675,1.6034944,1.6036016,1.598508736,1.602796774,1.603200977,1.598423119,1.602878142,1.603353834,1.5987,1.6028,1.6032,1.5986,1.6029,1.6034
i_242_3079_AS_DogBrain,0.0081104,0.0082446,0.0082446,0.0071663,0.0081963,0.00838,0.0082827,0.008564,0.008607,0.0084609,0.0084807,0.0085972,0.003655099,0.007972107,0.008378961,0.003610975,0.008106945,0.008585754,0.0038199,0.0079348,0.0083802,0.0037953,0.0081218,0.0085852
i_242_3079_AS_DogResponse,-2.2115469,-2.2104997,-2.2104997,-2.2098049,-2.2087737,-2.2086117,-2.2115391,-2.2091777,-2.2088658,-2.2089507,-2.2088897,-2.2087954,-2.213426285,-2.209092499,-2.208684134,-2.213472819,-2.208945478,-2.208465035,-2.2133,-2.2091,-2.2087,-2.2133,-2.2089,-2.2085
i_242_2939_AS_Question1,0.3582514,0.3581412,0.3581412,0.356565,0.3575862,0.35777,0.3584216,0.3580644,0.3580371,0.3578399,0.3578646,0.3579973,0.353048013,0.357363246,0.357770012,0.352966294,0.357460332,0.357939262,0.35321,0.35733,0.35777,0.35315,0.35748,0.35794
i_242_2939_AS_Question2,0.6176404,0.6173784,0.6173784,0.6155064,0.6165279,0.61672,0.6178343,0.6171211,0.6170382,0.6168644,0.6168857,0.6169839,0.61200612,0.616317217,0.61672359,0.611925595,0.616413429,0.616891888,0.61217,0.61628,0.61672,0.61211,0.61643,0.61689
i_242_3091_AS_energytransfer,0.5004521,0.5001428,0.5001428,0.4982416,0.4992805,0.4994616,0.5006372,0.4999519,0.499812,0.4996325,0.4996695,0.4997604,0.494790446,0.499100837,0.499507049,0.494729658,0.499217952,0.499696308,0.49496,0.49906,0.49951,0.49491,0.49923,0.4997
i_242_3091_AS_Speedofrock,1.064772,1.0641477,1.0641477,1.0616291,1.0626606,1.0628553,1.0650403,1.0635662,1.0633572,1.0631497,1.0631841,1.0632972,1.058210623,1.062510813,1.062916053,1.058160517,1.062634301,1.063111517,1.0584,1.0625,1.0629,1.0583,1.0626,1.0631
i_20201_4782_AS_Speed_StrengthSelected,0.5548827,0.5545443,0.5545443,0.5529268,0.553948,0.554153,0.5550916,0.5546094,0.5545255,0.5543437,0.554373,0.5544802,0.549481622,0.55379052,0.554196435,0.549450231,0.553941062,0.554419559,0.54965,0.55375,0.5542,0.54963,0.55396,0.55442
i_20201_4782_AS_SpeedofShake,-0.5746346,-0.5743442,-0.5743442,-0.5748735,-0.5738321,-0.5736581,-0.5745332,-0.5736933,-0.5736096,-0.5737351,-0.5736969,-0.5735671,-0.57838649,-0.574062586,-0.573655235,-0.578453948,-0.573940011,-0.573459864,-0.57822,-0.5741,-0.57365,-0.57827,-0.57393,-0.57346
i_100180_19_AS_Figure1Movement,-0.651634,-0.6513043,-0.6513043,-0.6519603,-0.6509157,-0.65075,-0.6515274,-0.6507453,-0.6506343,-0.6507709,-0.650761,-0.6506234,-0.655488412,-0.651156437,-0.650748273,-0.655591805,-0.651070667,-0.650589711,-0.65533,-0.65119,-0.65075,-0.65541,-0.65106,-0.65059
i_100180_19_AS_FIgure2Movement,-0.4551808,-0.4549552,-0.4549552,-0.4557682,-0.4547298,-0.45455,-0.4550676,-0.4544761,-0.4544217,-0.4545429,-0.4545255,-0.4543972,-0.459286995,-0.454957136,-0.454549169,-0.459392861,-0.454874839,-0.454394074,-0.45912,-0.45499,-0.45455,-0.45921,-0.45486,-0.45439
i_100180_19_AS_RateofMovement,1.1295554,1.1290168,1.1290168,1.1266699,1.1277083,1.1279,1.129792,1.128655,1.1284772,1.1282481,1.1282903,1.1284001,1.12322414,1.127528226,1.127933761,1.123126502,1.12761069,1.128088913,1.1234,1.1275,1.1279,1.1233,1.1276,1.1281
i_242_2921_AS_CantonBeforeHamilton,1.1608562,1.1600943,1.1600943,1.1575112,1.1585354,1.1587365,1.1611087,1.1595361,1.1593011,1.1590858,1.1591131,1.1592073,1.154098436,1.158403366,1.158808965,1.154042527,1.158520854,1.158998443,1.1543,1.1584,1.1588,1.1542,1.1585,1.159
i_242_2921_AS_WarrenBeforeCanton,0.584183,0.583812,0.583812,0.5818364,0.5828853,0.5830537,0.5844095,0.5835886,0.5834686,0.5832805,0.5833107,0.5834073,0.578385831,0.582700806,0.583107377,0.578325587,0.582818101,0.583296824,0.57855,0.58266,0.58311,0.57851,0.58283,0.5833
i_242_2921_AS_WarrenBeforeHamilton,0.9171329,0.9165237,0.9165237,0.9141985,0.9152387,0.9154207,0.9173833,0.9161103,0.9159106,0.9157199,0.9157497,0.9158435,0.910769972,0.915079259,0.91548528,0.910712176,0.915196607,0.915674693,0.91094,0.91504,0.91549,0.9109,0.91521,0.91567
i_242_2945_AS_COlderThanA,-0.455117,-0.4548829,-0.4548829,-0.4557869,-0.4547392,-0.4545703,-0.4550245,-0.454513,-0.454489,-0.4546348,-0.4546144,-0.4544913,-0.459270304,-0.454941264,-0.45453334,-0.45936935,-0.454852651,-0.45437202,-0.45911,-0.45498,-0.45453,-0.45918,-0.45484,-0.45437
i_242_2945_AS_DOldest,-0.5408419,-0.5405544,-0.5405544,-0.5413692,-0.5403218,-0.5401567,-0.5407737,-0.5401237,-0.5400998,-0.5402355,-0.5402061,-0.5400844,-0.544859363,-0.540529329,-0.540121307,-0.544958538,-0.540440249,-0.539959509,-0.5447,-0.54057,-0.54012,-0.54477,-0.54043,-0.53996
i_242_2945_AS_EnvironmentAndEvidence,0.3839478,0.3836391,0.3836391,0.3818121,0.3828613,0.3830365,0.3841054,0.3834971,0.3833548,0.3831532,0.3831742,0.3832997,0.378396887,0.382713375,0.383120061,0.378300461,0.382798284,0.383277491,0.37856,0.38268,0.38312,0.37848,0.38281,0.38328
i_20201_4774_AS_etc1,1.059473,1.0587366,1.0587366,1.0563685,1.0574154,1.0576,1.0597547,1.0583369,1.0581882,1.0579841,1.0580249,1.0581151,1.052894043,1.057196239,1.057601563,1.052857394,1.057339495,1.057817503,1.0531,1.0572,1.0576,1.053,1.0574,1.0578
i_20201_4774_AS_etc2,0.9154049,0.9148158,0.9148158,0.9125957,0.9136398,0.91382,0.9156768,0.9144844,0.9143678,0.9141701,0.9141981,0.9143209,0.909111316,0.913416549,0.913822165,0.909068793,0.913554775,0.9140331,0.90928,0.91338,0.91382,0.90925,0.91357,0.91403
i_20201_4774_AS_etc3,1.2893754,1.2885053,1.2885053,1.285867,1.2868979,1.2871,1.2896821,1.2879293,1.2877744,1.2875447,1.2875836,1.2876776,1.282408073,1.286705377,1.287110232,1.282380932,1.28685675,1.287334236,1.2826,1.2867,1.2871,1.2826,1.2869,1.2873
i_242_3083_AS_FitThroughTunnels,1.217481,1.2168731,1.2168731,1.214372,1.2154216,1.2156023,1.2176952,1.21617,1.2159783,1.2157876,1.2158086,1.215906,1.210942449,1.215244959,1.215650524,1.210835612,1.215311212,1.215788815,1.2111,1.2152,1.2157,1.211,1.2153,1.2158
i_242_3083_AS_MoveFaster,1.6376134,1.636721,1.636721,1.6337474,1.6347879,1.6349657,1.6378278,1.6357158,1.6354538,1.6352491,1.6352653,1.6353781,1.630349751,1.634643627,1.635048346,1.630243132,1.634706947,1.635183539,1.6305,1.6346,1.635,1.6304,1.6347,1.6352
i_242_3083_AS_SearchQuickly,0.4348014,0.4347337,0.4347337,0.4331802,0.4342206,0.4344087,0.4349498,0.4346174,0.4345736,0.4344108,0.4344293,0.4345512,0.429685236,0.434002965,0.434410023,0.429577189,0.43407389,0.434553223,0.42985,0.43397,0.43441,0.42976,0.43409,0.43455
i_10222_21394_AS_CorrectAnswersGraph,-1.0538195,-1.0540802,-1.0540802,-1.0559285,-1.0548444,-1.0546,-1.0537769,-1.0544966,-1.0545377,-1.0547947,-1.0547675,-1.0545917,-1.059606495,-1.055019285,-1.054586559,-1.059715711,-1.054959526,-1.054451585,-1.0594,-1.0551,-1.0546,-1.0595,-1.0549,-1.0545
i_10222_21394_AS_ETC_Key,1.016666,1.0168782,1.0168782,1.0157876,1.0168938,1.017152,1.0167759,1.017329,1.017329,1.0170908,1.0171195,1.0172525,1.012153231,1.016760507,1.017194557,1.011958955,1.016770049,1.01728117,1.0123,1.0167,1.0172,1.0122,1.0168,1.0173
i_10222_21394_AS_MassConstantSpeedVaries_Correct,0.028208,0.028208,0.028208,0.0268004,0.027915,0.0281249,0.0282786,0.0282786,0.0282786,0.0280367,0.0280486,0.0282017,0.023141085,0.027743891,0.028177797,0.02298683,0.027777184,0.028287386,0.023316,0.027704,0.028179,0.023183,0.027793,0.028287
i_10222_21394_AS_ThreeUniqueTrials,1.6833081,1.6835887,1.6835887,1.6827031,1.6838072,1.6840452,1.6833959,1.6842798,1.6842798,1.6840198,1.6840624,1.6842,1.679090301,1.683695139,1.684128775,1.67886916,1.683687766,1.684198865,1.6793,1.6837,1.6841,1.6791,1.6837,1.6842
i_242_1643_AS_PartA_Sim_BandThickness,0.7250529,0.7209958,0.7209958,0.7028596,0.703888,0.7041,0.7253153,0.7079977,0.7044684,0.7042654,0.7042916,0.704397,0.699303157,0.703681533,0.704095055,0.699229107,0.703786737,0.704273046,0.69947,0.70364,0.7041,0.69942,0.7038,0.70427
i_242_1643_AS_PartB_Balanced_v_Unbalanced,-3.3325016,-3.3154019,-3.3154019,-3.2478072,-3.2467666,-3.2466183,-3.3327076,-3.2615235,-3.2470078,-3.246963,-3.2469169,-3.246762,-3.251604718,-3.247191134,-3.246778493,-3.251646858,-3.247055498,-3.246569814,-3.2514,-3.2472,-3.2468,-3.2515,-3.247,-3.2466
i_242_1643_AS_PartC_FirstSentence,-1.4082765,-1.3997996,-1.3997996,-1.3669936,-1.3659728,-1.3657821,-1.4082912,-1.3730934,-1.3658743,-1.3659304,-1.3658666,-1.3657458,-1.370698596,-1.366291776,-1.365878022,-1.370751034,-1.366166525,-1.365679728,-1.3705,-1.3663,-1.3659,-1.3706,-1.3662,-1.3657
i_242_1643_AS_PartC_SpeedofCar,1.2225873,1.2155684,1.2155684,1.1854864,1.1865052,1.1867445,1.2229152,1.1932357,1.187237,1.1869474,1.1870027,1.1870934,1.181968371,1.186336347,1.186749448,1.181889885,1.186437574,1.186923361,1.1821,1.1863,1.1868,1.1821,1.1865,1.1869
i_10104_41769_AS_PartATM,1.9058951,1.8970541,1.8970541,1.8602361,1.8613403,1.8616166,1.906151,1.8680529,1.8618314,1.8615766,1.861664,1.861764,1.856756533,1.861265861,1.861690128,1.856429838,1.861163397,1.861662614,1.8569,1.8612,1.8617,1.8566,1.8612,1.8617
